report_id,report_name,topic,json_path,file_path,pages,text_length
2024_Procurement_Infographics,2024_Procurement_Infographics.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_Procurement_Infographics.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/2024_Procurement_Infographics.pdf,1,1317
UNHAS_Annual_Review_2024_Facilitating_global_human,UNHAS_Annual_Review_2024_Facilitating_global_human.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/UNHAS_Annual_Review_2024_Facilitating_global_human.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/UNHAS_Annual_Review_2024_Facilitating_global_human.pdf,110,128001
End_of_Project_Report_HS3_Strengthening_public_hea-checkpoint,End_of_Project_Report_HS3_Strengthening_public_hea-checkpoint.pdf,Achievements_and_history,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/End_of_Project_Report_HS3_Strengthening_public_hea-checkpoint.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Achievements_and_history/.ipynb_checkpoints/End_of_Project_Report_HS3_Strengthening_public_hea-checkpoint.pdf,8,14550
Skills_for_Livelihood_Opportunities_SLO_Global_Pro,Skills_for_Livelihood_Opportunities_SLO_Global_Pro.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Skills_for_Livelihood_Opportunities_SLO_Global_Pro.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Skills_for_Livelihood_Opportunities_SLO_Global_Pro.pdf,4,9481
Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_,Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Evaluation_of_C_te_d_Ivoire_WFP_Country_Strategic_.pdf,98,306346
Evaluation_of_Democratic_Republic_of_the_Congo_WFP,Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,104,317414
WFP_at_a_Glance,WFP_at_a_Glance.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_at_a_Glance.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/WFP_at_a_Glance.pdf,5,7059
Libya_Evaluation_of_livelihoods_and_school_feeding,Libya_Evaluation_of_livelihoods_and_school_feeding.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Libya_Evaluation_of_livelihoods_and_school_feeding.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Libya_Evaluation_of_livelihoods_and_school_feeding.pdf,144,397054
Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20,Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,96,297321
Evaluation_of_the_project_SAIO_Fostering_Community,Evaluation_of_the_project_SAIO_Fostering_Community.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_the_project_SAIO_Fostering_Community.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Evaluation_of_the_project_SAIO_Fostering_Community.pdf,78,223926
2024_A_Year_in_Review_Pathways_to_Change,2024_A_Year_in_Review_Pathways_to_Change.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_A_Year_in_Review_Pathways_to_Change.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/2024_A_Year_in_Review_Pathways_to_Change.pdf,13,18219
Strengthening_Government_Institutions_for_Inclusiv,Strengthening_Government_Institutions_for_Inclusiv.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Strengthening_Government_Institutions_for_Inclusiv.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Strengthening_Government_Institutions_for_Inclusiv.pdf,2,4680
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,Resilience_building,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Resilience_building/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,2,4289
WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull,WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/WFP_Pacific_Fiji_2023_Market_Price_Monitoring_Bull.pdf,12,17528
Market_Price_Monitoring_Bulletin_WFP_Armenia_2024_,Market_Price_Monitoring_Bulletin_WFP_Armenia_2024_.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Market_Price_Monitoring_Bulletin_WFP_Armenia_2024_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/Market_Price_Monitoring_Bulletin_WFP_Armenia_2024_.pdf,11,19559
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,WFP_Cambodia_Market_Seasonal_Monitoring_Update_202.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Cambodia_Market_Seasonal_Monitoring_Update_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/WFP_Cambodia_Market_Seasonal_Monitoring_Update_202.pdf,18,33880
Timor_Leste_Cost_of_Diet_Analysis_2023_Update,Timor_Leste_Cost_of_Diet_Analysis_2023_Update.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Timor_Leste_Cost_of_Diet_Analysis_2023_Update.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/Timor_Leste_Cost_of_Diet_Analysis_2023_Update.pdf,12,10323
Food_Security_and_Vulnerability_Assessment_in_Arme,Food_Security_and_Vulnerability_Assessment_in_Arme.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Food_Security_and_Vulnerability_Assessment_in_Arme.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/Food_Security_and_Vulnerability_Assessment_in_Arme.pdf,64,133231
WFP_Bangladesh_Market_Monitor,WFP_Bangladesh_Market_Monitor.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Bangladesh_Market_Monitor.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/WFP_Bangladesh_Market_Monitor.pdf,12,30945
Barrier_analysis_for_the_social_economic_integrati,Barrier_analysis_for_the_social_economic_integrati.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Barrier_analysis_for_the_social_economic_integrati.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/Barrier_analysis_for_the_social_economic_integrati.pdf,29,75961
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,WFP_Bangladesh_Rohingya_Refugee_Response_Market_As.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Bangladesh_Rohingya_Refugee_Response_Market_As.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/WFP_Bangladesh_Rohingya_Refugee_Response_Market_As.pdf,44,104103
Price_monitoring_for_food_security_in_the_Kyrgyz_R,Price_monitoring_for_food_security_in_the_Kyrgyz_R.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Price_monitoring_for_food_security_in_the_Kyrgyz_R.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/Price_monitoring_for_food_security_in_the_Kyrgyz_R.pdf,5,10942
WFP_Bangladesh_Mobile_Vulnerability_Analysis_and_M,WFP_Bangladesh_Mobile_Vulnerability_Analysis_and_M.pdf,Market_analysis,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Bangladesh_Mobile_Vulnerability_Analysis_and_M.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Market_analysis/WFP_Bangladesh_Mobile_Vulnerability_Analysis_and_M.pdf,15,20201
Ready_to_learn_and_thrive_School_health_and_nutrit,Ready_to_learn_and_thrive_School_health_and_nutrit.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Ready_to_learn_and_thrive_School_health_and_nutrit.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/Ready_to_learn_and_thrive_School_health_and_nutrit.pdf,164,550622
School_Meals_Programme_in_Madagascar,School_Meals_Programme_in_Madagascar.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/School_Meals_Programme_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/School_Meals_Programme_in_Madagascar.pdf,2,6370
2024_The_global_food_and_economic_crisis_impact_on,2024_The_global_food_and_economic_crisis_impact_on.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_The_global_food_and_economic_crisis_impact_on.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/2024_The_global_food_and_economic_crisis_impact_on.pdf,20,62470
2022_Linking_Nutrition_and_Social_Protection_in_We,2022_Linking_Nutrition_and_Social_Protection_in_We.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2022_Linking_Nutrition_and_Social_Protection_in_We.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/2022_Linking_Nutrition_and_Social_Protection_in_We.pdf,11,31969
WFP_2025_Global_Outlook,WFP_2025_Global_Outlook.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_2025_Global_Outlook.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/WFP_2025_Global_Outlook.pdf,2,3590
2023_Kyrgyz_Republic_Strategic_Outcome_3_Strengthe,2023_Kyrgyz_Republic_Strategic_Outcome_3_Strengthe.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_Kyrgyz_Republic_Strategic_Outcome_3_Strengthe.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/2023_Kyrgyz_Republic_Strategic_Outcome_3_Strengthe.pdf,2,3469
Pacific_Multi_Country_Strategic_Plan_2023_2027_Sum,Pacific_Multi_Country_Strategic_Plan_2023_2027_Sum.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Pacific_Multi_Country_Strategic_Plan_2023_2027_Sum.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/Pacific_Multi_Country_Strategic_Plan_2023_2027_Sum.pdf,4,0
Essential_Needs_Assessment_for_Productive_Social_S,Essential_Needs_Assessment_for_Productive_Social_S.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Essential_Needs_Assessment_for_Productive_Social_S.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/Essential_Needs_Assessment_for_Productive_Social_S.pdf,43,81784
Hope_on_the_Horizon_Cash_Transfers_Fueling_the_Fig,Hope_on_the_Horizon_Cash_Transfers_Fueling_the_Fig.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Hope_on_the_Horizon_Cash_Transfers_Fueling_the_Fig.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/Hope_on_the_Horizon_Cash_Transfers_Fueling_the_Fig.pdf,54,38772
The_Climate_Crisis_and_Hunger,The_Climate_Crisis_and_Hunger.pdf,Zero_Hunger,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/The_Climate_Crisis_and_Hunger.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Zero_Hunger/The_Climate_Crisis_and_Hunger.pdf,4,6208
Evaluation_of_Mali_Country_Strategic_Plan_2020_202,Evaluation_of_Mali_Country_Strategic_Plan_2020_202.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Mali_Country_Strategic_Plan_2020_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Evaluation_of_Mali_Country_Strategic_Plan_2020_202.pdf,112,333683
Strategic_evaluation_on_WFP_s_support_to_refugees_,Strategic_evaluation_on_WFP_s_support_to_refugees_.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Strategic_evaluation_on_WFP_s_support_to_refugees_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Strategic_evaluation_on_WFP_s_support_to_refugees_.pdf,107,359008
Special_Report_FAO_WFP_Crop_and_Food_Security_Asse,Special_Report_FAO_WFP_Crop_and_Food_Security_Asse.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Special_Report_FAO_WFP_Crop_and_Food_Security_Asse.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Special_Report_FAO_WFP_Crop_and_Food_Security_Asse.pdf,90,201396
Strategic_Evaluation_of_WFP_s_Protection_from_Sexu,Strategic_Evaluation_of_WFP_s_Protection_from_Sexu.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Strategic_Evaluation_of_WFP_s_Protection_from_Sexu.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Strategic_Evaluation_of_WFP_s_Protection_from_Sexu.pdf,104,359291
Niger_valuation_d_impact_du_projet_Partenariat_UNI,Niger_valuation_d_impact_du_projet_Partenariat_UNI.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Niger_valuation_d_impact_du_projet_Partenariat_UNI.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Niger_valuation_d_impact_du_projet_Partenariat_UNI.pdf,101,310178
2023_Addressing_Irregular_Migration_through_Princi,2023_Addressing_Irregular_Migration_through_Princi.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_Addressing_Irregular_Migration_through_Princi.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/2023_Addressing_Irregular_Migration_through_Princi.pdf,24,76860
Evaluation_of_Burkina_Faso_WFP_Country_Strategic_P,Evaluation_of_Burkina_Faso_WFP_Country_Strategic_P.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Burkina_Faso_WFP_Country_Strategic_P.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Evaluation_of_Burkina_Faso_WFP_Country_Strategic_P.pdf,118,327004
Evaluation_of_Kenya_WFP_Country_Strategic_Plan_201,Evaluation_of_Kenya_WFP_Country_Strategic_Plan_201.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Kenya_WFP_Country_Strategic_Plan_201.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Evaluation_of_Kenya_WFP_Country_Strategic_Plan_201.pdf,93,288993
Evaluation_of_Malawi_WFP_Country_Strategic_Plan_20,Evaluation_of_Malawi_WFP_Country_Strategic_Plan_20.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Malawi_WFP_Country_Strategic_Plan_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Evaluation_of_Malawi_WFP_Country_Strategic_Plan_20.pdf,88,273174
Evaluation_of_Egypt_WFP_Country_Strategic_Plan_201,Evaluation_of_Egypt_WFP_Country_Strategic_Plan_201.pdf,Migration,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Egypt_WFP_Country_Strategic_Plan_201.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Migration/Evaluation_of_Egypt_WFP_Country_Strategic_Plan_201.pdf,102,272961
2019_Humanitarian_Response_Facilities_in_Pakistan,2019_Humanitarian_Response_Facilities_in_Pakistan.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2019_Humanitarian_Response_Facilities_in_Pakistan.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/2019_Humanitarian_Response_Facilities_in_Pakistan.pdf,0,0
WFP_Cameroon_Crises_Factsheets,WFP_Cameroon_Crises_Factsheets.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Cameroon_Crises_Factsheets.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/WFP_Cameroon_Crises_Factsheets.pdf,4,7746
2024_Humanitarian_Simulation_Exercise_SimEx_Techni,2024_Humanitarian_Simulation_Exercise_SimEx_Techni.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2024_Humanitarian_Simulation_Exercise_SimEx_Techni.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/2024_Humanitarian_Simulation_Exercise_SimEx_Techni.pdf,32,58196
Impact_Evaluations_to_Optimize_Humanitarian_Interv,Impact_Evaluations_to_Optimize_Humanitarian_Interv.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Impact_Evaluations_to_Optimize_Humanitarian_Interv.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/Impact_Evaluations_to_Optimize_Humanitarian_Interv.pdf,2,4935
Evaluation_of_WFP_s_Corporate_Emergency_Response_t,Evaluation_of_WFP_s_Corporate_Emergency_Response_t.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_WFP_s_Corporate_Emergency_Response_t.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/Evaluation_of_WFP_s_Corporate_Emergency_Response_t.pdf,43,98478
WFP_Cameroon_Operational_Updates,WFP_Cameroon_Operational_Updates.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Cameroon_Operational_Updates.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/WFP_Cameroon_Operational_Updates.pdf,4,14322
Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum,Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/Evaluation_synthesis_on_WFP_s_engagement_in_UN_hum.pdf,18,37719
Sustaining_Relief_and_Development_Responses_in_Nig,Sustaining_Relief_and_Development_Responses_in_Nig.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Sustaining_Relief_and_Development_Responses_in_Nig.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/Sustaining_Relief_and_Development_Responses_in_Nig.pdf,7,16915
Strengthening_the_Humanitarian_System_in_India,Strengthening_the_Humanitarian_System_in_India.pdf,Humanitarian_Support_and_Services,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Strengthening_the_Humanitarian_System_in_India.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Humanitarian_Support_and_Services/Strengthening_the_Humanitarian_System_in_India.pdf,59,171425
After_Action_Review_Leveraging_4Ps_Programme_for_E,After_Action_Review_Leveraging_4Ps_Programme_for_E.pdf,Emergency_Preparedness_and_Response,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/After_Action_Review_Leveraging_4Ps_Programme_for_E.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_Preparedness_and_Response/After_Action_Review_Leveraging_4Ps_Programme_for_E.pdf,21,48710
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,Corporate_Emergency_Evaluation_of_WFP_s_Response_i.pdf,Emergency_Preparedness_and_Response,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Corporate_Emergency_Evaluation_of_WFP_s_Response_i.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_Preparedness_and_Response/Corporate_Emergency_Evaluation_of_WFP_s_Response_i.pdf,114,316512
Evaluation_of_Democratic_Republic_of_the_Congo_WFP,Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,Emergency_Preparedness_and_Response,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_Preparedness_and_Response/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,104,317414
Inter_Agency_Humanitarian_Evaluation_of_the_Respon,Inter_Agency_Humanitarian_Evaluation_of_the_Respon.pdf,Emergency_Preparedness_and_Response,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Inter_Agency_Humanitarian_Evaluation_of_the_Respon.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_Preparedness_and_Response/Inter_Agency_Humanitarian_Evaluation_of_the_Respon.pdf,107,397193
Seasonal_Monitoring_in_Cambodia,Seasonal_Monitoring_in_Cambodia.pdf,Emergency_Preparedness_and_Response,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Seasonal_Monitoring_in_Cambodia.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_Preparedness_and_Response/Seasonal_Monitoring_in_Cambodia.pdf,8,6360
