report_id,topic_rank,topic,similarity
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,2,Energy_for_food_security,0.5079
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,3,Food_safety_and_quality,0.4984
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,4,In_kind_food_distribution,0.4864
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,5,Market_analysis,0.4762
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,6,Food_Security_Cluster,0.4451
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,7,Analyses_and_assessments,0.4347
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,8,Supply_chain,0.4338
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,9,Food_Assistance_for_Assets,0.4263
WFP_Bangladesh_Rohingya_Refugee_Response_Market_As,10,Food_Assistance,0.4245
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,1,Seasonal_and_agricultural_monitoring,0.6602
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,2,Food_safety_and_quality,0.6282
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,3,Food_security_analysis,0.623
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,4,Energy_for_food_security,0.6008
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,5,Local_market_developments,0.5587
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,6,Smallholder_agricultural_market_support,0.5048
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,7,Market_analysis,0.495
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,8,Food_Security_Cluster,0.474
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,9,Food_systems,0.47
WFP_Cambodia_Market_Seasonal_Monitoring_Update_202,10,In_kind_food_distribution,0.4657
WFP_Cambodia_Market_Update_December_2022,1,Food_security_analysis,0.4906
WFP_Cambodia_Market_Update_December_2022,2,In_kind_food_distribution,0.4574
WFP_Cambodia_Market_Update_December_2022,3,Market_analysis,0.456
WFP_Cambodia_Market_Update_December_2022,4,Food_safety_and_quality,0.4118
WFP_Cambodia_Market_Update_December_2022,5,Energy_for_food_security,0.4048
WFP_Cambodia_Market_Update_December_2022,6,Specialized_nutritious_food,0.3998
WFP_Cambodia_Market_Update_December_2022,7,Food_Assistance_for_Assets,0.3942
WFP_Cambodia_Market_Update_December_2022,8,Food_Assistance,0.3935
WFP_Cambodia_Market_Update_December_2022,9,Food_systems,0.3923
WFP_Cambodia_Market_Update_December_2022,10,Seasonal_and_agricultural_monitoring,0.3884
WFP_Cambodia_Market_Update_November_2022,1,Food_security_analysis,0.4906
WFP_Cambodia_Market_Update_November_2022,2,In_kind_food_distribution,0.4574
WFP_Cambodia_Market_Update_November_2022,3,Market_analysis,0.456
WFP_Cambodia_Market_Update_November_2022,4,Food_safety_and_quality,0.4276
WFP_Cambodia_Market_Update_November_2022,5,Smallholder_agricultural_market_support,0.4203
WFP_Cambodia_Market_Update_November_2022,6,Energy_for_food_security,0.4048
WFP_Cambodia_Market_Update_November_2022,7,Specialized_nutritious_food,0.3998
WFP_Cambodia_Market_Update_November_2022,8,Food_Assistance_for_Assets,0.3942
WFP_Cambodia_Market_Update_November_2022,9,Food_Assistance,0.3935
WFP_Cambodia_Market_Update_November_2022,10,Food_systems,0.3923
WFP_Cameroon_Crises_Factsheets,1,Humanitarian_Support_and_Services,0.4965
WFP_Cameroon_Crises_Factsheets,2,Country_strategic_planning,0.4885
WFP_Cameroon_Crises_Factsheets,3,Food_security_analysis,0.4694
WFP_Cameroon_Crises_Factsheets,4,In_kind_food_distribution,0.458
WFP_Cameroon_Crises_Factsheets,5,Energy_for_food_security,0.4535
WFP_Cameroon_Crises_Factsheets,6,Nutrition,0.4525
WFP_Cameroon_Crises_Factsheets,7,Food_systems,0.449
WFP_Cameroon_Crises_Factsheets,8,School_meals,0.4453
WFP_Cameroon_Crises_Factsheets,9,Specialized_nutritious_food,0.4374
WFP_Cameroon_Crises_Factsheets,10,Food_safety_and_quality,0.4353
WFP_Cameroon_Operational_Updates,1,Humanitarian_Support_and_Services,0.5901
WFP_Cameroon_Operational_Updates,2,Emergency_Preparedness_and_Response,0.5413
WFP_Cameroon_Operational_Updates,3,Emergency_relief,0.5343
WFP_Cameroon_Operational_Updates,4,Food_security_analysis,0.5209
WFP_Cameroon_Operational_Updates,5,Resilience_building,0.4906
WFP_Cameroon_Operational_Updates,6,Nutrition,0.4897
WFP_Cameroon_Operational_Updates,7,UN_Humanitarian_Air_Service,0.4697
WFP_Cameroon_Operational_Updates,8,Emergencies,0.463
WFP_Cameroon_Operational_Updates,9,Gender_equality,0.4595
WFP_Cameroon_Operational_Updates,10,Resilience_programming,0.4512
WFP_CoE_Brazil_Annual_Report_2019,1,Sustainable_development_goals,0.7541
WFP_CoE_Brazil_Annual_Report_2019,2,Country_strategic_planning,0.7075
WFP_CoE_Brazil_Annual_Report_2019,3,Partnerships,0.6012
WFP_CoE_Brazil_Annual_Report_2019,4,Country_Capacity_Strengthening,0.5769
WFP_CoE_Brazil_Annual_Report_2019,5,Centre_of_Excellence,0.5733
WFP_CoE_Brazil_Annual_Report_2019,6,Smallholder_agricultural_market_support,0.5727
WFP_CoE_Brazil_Annual_Report_2019,7,Private_sector,0.5688
WFP_CoE_Brazil_Annual_Report_2019,8,School_meals,0.5636
WFP_CoE_Brazil_Annual_Report_2019,9,Food_Assistance,0.5533
WFP_CoE_Brazil_Annual_Report_2019,10,Nutrition,0.5416
WFP_CoE_Brazil_Annual_Report_2020,1,Sustainable_development_goals,0.6352
WFP_CoE_Brazil_Annual_Report_2020,2,South_South_cooperation,0.6246
WFP_CoE_Brazil_Annual_Report_2020,3,Nutrition,0.6145
WFP_CoE_Brazil_Annual_Report_2020,4,Partnerships,0.6129
WFP_CoE_Brazil_Annual_Report_2020,5,School_meals,0.5957
WFP_CoE_Brazil_Annual_Report_2020,6,Centre_of_Excellence,0.5952
WFP_CoE_Brazil_Annual_Report_2020,7,Smallholder_agricultural_market_support,0.593
WFP_CoE_Brazil_Annual_Report_2020,8,Emergency_relief,0.5903
WFP_CoE_Brazil_Annual_Report_2020,9,Emergency_Preparedness_and_Response,0.5615
WFP_CoE_Brazil_Annual_Report_2020,10,Humanitarian_Support_and_Services,0.5294
WFP_CoE_Products_Services,1,Smallholder_agricultural_market_support,0.6027
WFP_CoE_Products_Services,2,Country_Capacity_Strengthening,0.5817
WFP_CoE_Products_Services,3,School_meals,0.5617
WFP_CoE_Products_Services,4,Food_Assistance,0.5557
WFP_CoE_Products_Services,5,Food_Assistance_for_Assets,0.5267
WFP_CoE_Products_Services,6,Humanitarian_Support_and_Services,0.5236
WFP_CoE_Products_Services,7,Energy_for_food_security,0.5168
WFP_CoE_Products_Services,8,Food_security_analysis,0.4902
WFP_CoE_Products_Services,9,Food_fortification,0.4712
WFP_CoE_Products_Services,10,Country_strategic_planning,0.452
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,1,Country_Capacity_Strengthening,0.7381
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,2,Sustainable_development_goals,0.6819
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,3,Food_Assistance_for_Assets,0.6808
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,4,Partnerships,0.6704
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,5,Innovation,0.6689
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,6,School_meals,0.6578
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,7,Food_security_analysis,0.6429
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,8,Food_safety_and_quality,0.6326
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,9,Environmental_and_social_sustainability,0.614
WFP_Eastern_Africa_2021_Regional_Achievements_Outl,10,Food_Assistance,0.6131
WFP_Engineering_Service_catalogue,1,Humanitarian_Support_and_Services,0.6299
WFP_Engineering_Service_catalogue,2,Food_security_analysis,0.577
WFP_Engineering_Service_catalogue,3,Energy_for_food_security,0.5634
WFP_Engineering_Service_catalogue,4,UN_Humanitarian_Air_Service,0.556
WFP_Engineering_Service_catalogue,5,Food_safety_and_quality,0.5381
WFP_Engineering_Service_catalogue,6,The_R4_Rural_Resilience_Initiative,0.5278
WFP_Engineering_Service_catalogue,7,Food_Assistance,0.5204
WFP_Engineering_Service_catalogue,8,Emergency_Preparedness_and_Response,0.5157
WFP_Engineering_Service_catalogue,9,School_meals,0.5146
WFP_Engineering_Service_catalogue,10,Food_Security_Cluster,0.5059
WFP_Ethics_Office_Annual_Reports,1,Country_strategic_planning,0.5311
WFP_Ethics_Office_Annual_Reports,2,Food_security_analysis,0.5164
WFP_Ethics_Office_Annual_Reports,3,Humanitarian_Support_and_Services,0.5131
WFP_Ethics_Office_Annual_Reports,4,Executive_Board,0.5069
WFP_Ethics_Office_Annual_Reports,5,Partnerships,0.5039
WFP_Ethics_Office_Annual_Reports,6,Energy_for_food_security,0.4967
WFP_Ethics_Office_Annual_Reports,7,UN_agencies_and_international_institutions,0.4752
WFP_Ethics_Office_Annual_Reports,8,Country_Capacity_Strengthening,0.4718
WFP_Ethics_Office_Annual_Reports,9,Funding_and_donors,0.4426
WFP_Ethics_Office_Annual_Reports,10,Food_Security_Cluster,0.4422
WFP_FITTEST_Factsheet,1,Humanitarian_Support_and_Services,0.5662
WFP_FITTEST_Factsheet,2,UN_Humanitarian_Air_Service,0.4605
WFP_FITTEST_Factsheet,3,Emergency_Preparedness_and_Response,0.4483
WFP_FITTEST_Factsheet,4,Emergencies,0.3903
WFP_FITTEST_Factsheet,5,The_R4_Rural_Resilience_Initiative,0.3782
WFP_FITTEST_Factsheet,6,Resilience_building,0.372
WFP_FITTEST_Factsheet,7,Partnerships,0.3687
WFP_FITTEST_Factsheet,8,Information_Technology_and_Telecommunications_in_Emergencies,0.3564
WFP_FITTEST_Factsheet,9,Emergency_relief,0.3489
WFP_FITTEST_Factsheet,10,Supply_chain,0.3466
WFP_FITTEST_Fast_Information_Technology_and_Teleco,1,Emergency_Preparedness_and_Response,0.729
WFP_FITTEST_Fast_Information_Technology_and_Teleco,2,Information_Technology_and_Telecommunications_in_Emergencies,0.5003
WFP_FITTEST_Fast_Information_Technology_and_Teleco,3,Emergencies,0.4942
WFP_FITTEST_Fast_Information_Technology_and_Teleco,4,Engineering_services,0.4898
WFP_FITTEST_Fast_Information_Technology_and_Teleco,5,Emergency_relief,0.4848
WFP_FITTEST_Fast_Information_Technology_and_Teleco,6,Humanitarian_Support_and_Services,0.4462
WFP_FITTEST_Fast_Information_Technology_and_Teleco,7,Resilience_programming,0.4449
WFP_FITTEST_Fast_Information_Technology_and_Teleco,8,Resilience_building,0.4406
WFP_FITTEST_Fast_Information_Technology_and_Teleco,9,Procurement,0.4362
WFP_FITTEST_Fast_Information_Technology_and_Teleco,10,Logistics_and_delivery_networks,0.4287
WFP_FITTEST_Service_Components_2021,1,Humanitarian_Support_and_Services,0.4947
WFP_FITTEST_Service_Components_2021,2,UN_Humanitarian_Air_Service,0.4245
WFP_FITTEST_Service_Components_2021,3,Emergency_Preparedness_and_Response,0.404
WFP_FITTEST_Service_Components_2021,4,Information_Technology_and_Telecommunications_in_Emergencies,0.3858
WFP_FITTEST_Service_Components_2021,5,Monitoring,0.329
WFP_FITTEST_Service_Components_2021,6,Engineering_services,0.3288
WFP_FITTEST_Service_Components_2021,7,Logistics_and_delivery_networks,0.326
WFP_FITTEST_Service_Components_2021,8,The_R4_Rural_Resilience_Initiative,0.3259
WFP_FITTEST_Service_Components_2021,9,Emergency_programming,0.298
WFP_FITTEST_Service_Components_2021,10,Resilience_building,0.2962
WFP_Global_Artificial_Intelligence_Strategy_2025_2,1,Emergency_Preparedness_and_Response,0.7388
WFP_Global_Artificial_Intelligence_Strategy_2025_2,2,Partnerships,0.6672
WFP_Global_Artificial_Intelligence_Strategy_2025_2,3,Seasonal_and_agricultural_monitoring,0.6073
WFP_Global_Artificial_Intelligence_Strategy_2025_2,4,Food_security_analysis,0.6066
WFP_Global_Artificial_Intelligence_Strategy_2025_2,5,Governance_and_leadership,0.5474
WFP_Global_Artificial_Intelligence_Strategy_2025_2,6,UN_agencies_and_international_institutions,0.5144
WFP_Global_Artificial_Intelligence_Strategy_2025_2,7,Food_Security_Cluster,0.5099
WFP_Global_Artificial_Intelligence_Strategy_2025_2,8,Sustainable_development_goals,0.5017
WFP_Global_Artificial_Intelligence_Strategy_2025_2,9,Energy_for_food_security,0.4968
WFP_Global_Artificial_Intelligence_Strategy_2025_2,10,Climate_services,0.495
WFP_Global_Data_Strategy_2024_2026,1,Partnerships,0.53
WFP_Global_Data_Strategy_2024_2026,2,Food_Security_Cluster,0.5066
WFP_Global_Data_Strategy_2024_2026,3,Social_Protection_and_Safety_Nets,0.4871
WFP_Global_Data_Strategy_2024_2026,4,Humanitarian_Support_and_Services,0.4807
WFP_Global_Data_Strategy_2024_2026,5,Corporate_strategy,0.4641
WFP_Global_Data_Strategy_2024_2026,6,Food_security_analysis,0.4606
WFP_Global_Data_Strategy_2024_2026,7,Funding_and_donors,0.4569
WFP_Global_Data_Strategy_2024_2026,8,Country_Capacity_Strengthening,0.4527
WFP_Global_Data_Strategy_2024_2026,9,Analyses_and_assessments,0.4291
WFP_Global_Data_Strategy_2024_2026,10,Market_analysis,0.4288
WFP_Health_Emergency_Response_Project_Afghanistan,1,Emergency_Preparedness_and_Response,0.6341
WFP_Health_Emergency_Response_Project_Afghanistan,2,Emergency_relief,0.6138
WFP_Health_Emergency_Response_Project_Afghanistan,3,Cash_transfers,0.6023
WFP_Health_Emergency_Response_Project_Afghanistan,4,Procurement,0.5972
WFP_Health_Emergency_Response_Project_Afghanistan,5,Partnerships,0.5965
WFP_Health_Emergency_Response_Project_Afghanistan,6,Monitoring,0.5823
WFP_Health_Emergency_Response_Project_Afghanistan,7,Nutrition,0.5692
WFP_Health_Emergency_Response_Project_Afghanistan,8,Emergencies,0.5392
WFP_Health_Emergency_Response_Project_Afghanistan,9,Environmental_and_social_sustainability,0.53
WFP_Health_Emergency_Response_Project_Afghanistan,10,Country_Capacity_Strengthening,0.5144
WFP_IASC_PSEAH_Championship,1,Climate_change_adaptation,0.5204
WFP_IASC_PSEAH_Championship,2,Humanitarian_Support_and_Services,0.5038
WFP_IASC_PSEAH_Championship,3,Governance_and_leadership,0.503
WFP_IASC_PSEAH_Championship,4,The_R4_Rural_Resilience_Initiative,0.4928
WFP_IASC_PSEAH_Championship,5,Sustainable_livelihoods_and_ecosystems,0.4769
WFP_IASC_PSEAH_Championship,6,UN_Humanitarian_Air_Service,0.4679
WFP_IASC_PSEAH_Championship,7,Climate_action,0.4649
WFP_IASC_PSEAH_Championship,8,Country_Capacity_Strengthening,0.4648
WFP_IASC_PSEAH_Championship,9,UN_agencies_and_international_institutions,0.453
WFP_IASC_PSEAH_Championship,10,Executive_Board,0.4403
WFP_India_Recommended_Actions_for_Food_Distributio,1,Food_security_analysis,0.4658
WFP_India_Recommended_Actions_for_Food_Distributio,2,Emergency_Preparedness_and_Response,0.4297
WFP_India_Recommended_Actions_for_Food_Distributio,3,Food_Assistance,0.4248
WFP_India_Recommended_Actions_for_Food_Distributio,4,Logistics_and_delivery_networks,0.4212
WFP_India_Recommended_Actions_for_Food_Distributio,5,Energy_for_food_security,0.3966
WFP_India_Recommended_Actions_for_Food_Distributio,6,Food_safety_and_quality,0.3901
WFP_India_Recommended_Actions_for_Food_Distributio,7,Food_Security_Cluster,0.389
WFP_India_Recommended_Actions_for_Food_Distributio,8,Food_Assistance_for_Assets,0.3825
WFP_India_Recommended_Actions_for_Food_Distributio,9,Supply_chain,0.373
WFP_India_Recommended_Actions_for_Food_Distributio,10,Humanitarian_Support_and_Services,0.372
WFP_Indigenous_Peoples_Portfolio_Factsheet,1,Sustainable_development_goals,0.4593
WFP_Indigenous_Peoples_Portfolio_Factsheet,2,Sustainable_livelihoods_and_ecosystems,0.4197
WFP_Indigenous_Peoples_Portfolio_Factsheet,3,Environmental_and_social_sustainability,0.3966
WFP_Indigenous_Peoples_Portfolio_Factsheet,4,The_R4_Rural_Resilience_Initiative,0.3754
WFP_Indigenous_Peoples_Portfolio_Factsheet,5,UN_agencies_and_international_institutions,0.3449
WFP_Indigenous_Peoples_Portfolio_Factsheet,6,Humanitarian_Support_and_Services,0.3446
WFP_Indigenous_Peoples_Portfolio_Factsheet,7,Programme_design,0.3351
WFP_Indigenous_Peoples_Portfolio_Factsheet,8,Country_strategic_planning,0.3336
WFP_Indigenous_Peoples_Portfolio_Factsheet,9,Resilience_building,0.3256
WFP_Indigenous_Peoples_Portfolio_Factsheet,10,Governance_and_leadership,0.3194
WFP_Information_and_Technology_Strategy_2023_26,1,Emergency_Preparedness_and_Response,0.6862
WFP_Information_and_Technology_Strategy_2023_26,2,Zero_Hunger,0.6715
WFP_Information_and_Technology_Strategy_2023_26,3,Sustainable_development_goals,0.6459
WFP_Information_and_Technology_Strategy_2023_26,4,Sustainable_livelihoods_and_ecosystems,0.638
WFP_Information_and_Technology_Strategy_2023_26,5,Partnerships,0.6261
WFP_Information_and_Technology_Strategy_2023_26,6,Resilience_programming,0.5974
WFP_Information_and_Technology_Strategy_2023_26,7,Information_Technology_and_Telecommunications_in_Emergencies,0.5817
WFP_Information_and_Technology_Strategy_2023_26,8,Resilience_building,0.5795
WFP_Information_and_Technology_Strategy_2023_26,9,Food_Assistance,0.5471
WFP_Information_and_Technology_Strategy_2023_26,10,Humanitarian_Support_and_Services,0.5412
WFP_Lebanon_2022_in_Review,1,Food_security_analysis,0.5573
WFP_Lebanon_2022_in_Review,2,School_meals,0.537
WFP_Lebanon_2022_in_Review,3,Country_strategic_planning,0.5292
WFP_Lebanon_2022_in_Review,4,Nutrition,0.5046
WFP_Lebanon_2022_in_Review,5,Energy_for_food_security,0.4715
WFP_Lebanon_2022_in_Review,6,Funding_and_donors,0.4512
WFP_Lebanon_2022_in_Review,7,Humanitarian_Support_and_Services,0.4511
WFP_Lebanon_2022_in_Review,8,Food_Security_Cluster,0.4503
WFP_Lebanon_2022_in_Review,9,Food_fortification,0.4366
WFP_Lebanon_2022_in_Review,10,The_R4_Rural_Resilience_Initiative,0.4355
WFP_Lebanon_2025_Mid_Year_Highlights,1,Food_security_analysis,0.4819
WFP_Lebanon_2025_Mid_Year_Highlights,2,Funding_and_donors,0.4268
WFP_Lebanon_2025_Mid_Year_Highlights,3,Humanitarian_Support_and_Services,0.4153
WFP_Lebanon_2025_Mid_Year_Highlights,4,Energy_for_food_security,0.4072
WFP_Lebanon_2025_Mid_Year_Highlights,5,Food_Security_Cluster,0.3954
WFP_Lebanon_2025_Mid_Year_Highlights,6,Food_fortification,0.3831
WFP_Lebanon_2025_Mid_Year_Highlights,7,Food_safety_and_quality,0.3612
WFP_Lebanon_2025_Mid_Year_Highlights,8,Emergency_relief,0.3607
WFP_Lebanon_2025_Mid_Year_Highlights,9,Food_Assistance,0.3509
WFP_Lebanon_2025_Mid_Year_Highlights,10,The_R4_Rural_Resilience_Initiative,0.3498
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,1,Humanitarian_Support_and_Services,0.4482
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,2,School_meals,0.4467
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,3,Partnerships,0.4205
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,4,Food_Assistance,0.3735
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,5,The_R4_Rural_Resilience_Initiative,0.3639
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,6,Resilience_programming,0.3626
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,7,Food_Assistance_for_Assets,0.3617
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,8,Emergency_Preparedness_and_Response,0.3488
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,9,Country_strategic_planning,0.3424
WFP_Lebanon_Disability_Inclusion_Factsheet_2024,10,Logistics_and_delivery_networks,0.3389
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,1,Logistics_and_delivery_networks,0.4158
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,2,Supply_chain,0.3146
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,3,Funding_and_donors,0.308
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,4,Country_Capacity_Strengthening,0.2938
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,5,Information_Technology_and_Telecommunications_in_Emergencies,0.2878
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,6,Engineering_services,0.2828
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,7,Food_Assistance_for_Assets,0.2589
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,8,Emergency_Preparedness_and_Response,0.2588
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,9,Food_security_analysis,0.2587
WFP_Lebanon_Fuel_Operation_WASH_Sector_Support_Sep,10,Food_safety_and_quality,0.258
WFP_Lebanon_Operational_Assistance_Update_January_,1,Food_Assistance,0.4708
WFP_Lebanon_Operational_Assistance_Update_January_,2,Logistics_and_delivery_networks,0.4599
WFP_Lebanon_Operational_Assistance_Update_January_,3,In_kind_food_distribution,0.4127
WFP_Lebanon_Operational_Assistance_Update_January_,4,Food_safety_and_quality,0.3805
